z,reference_u0,reference_u1,reference_u2
8.098327729253688989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.126252997285599022e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.154178265317507668e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.182103533349417701e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.210028801381326347e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.237954069413236380e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.265879337445145025e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.293804605477055059e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.321729873508963704e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.349655141540872350e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.377580409572782383e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.405505677604691028e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.433430945636601062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.461356213668509707e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.489281481700419740e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.517206749732328386e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.545132017764238419e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.573057285796147065e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600982553828057098e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.628907821859965743e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.656833089891874389e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.684758357923784422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.712683625955693067e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.740608893987603101e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.768534162019511746e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.796459430051421780e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.824384698083330425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.852309966115240458e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.880235234147149104e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.908160502179059137e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.936085770210967782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.964011038242876428e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.991936306274786461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.019861574306695107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.047786842338605140e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.075712110370513785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.103637378402423819e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.131562646434332464e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.159487914466242497e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.187413182498151143e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.215338450530061176e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.243263718561969822e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.271188986593878467e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299114254625788500e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.327039522657697146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.354964790689607179e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.382890058721515825e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.410815326753425858e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.438740594785334503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.466665862817244537e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.494591130849153182e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.522516398881063215e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.550441666912971861e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.578366934944880506e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.606292202976790540e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.634217471008699185e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.662142739040609218e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.690068007072517864e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.717993275104427897e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.745918543136336543e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.773843811168246576e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.801769079200155221e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.829694347232065255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.857619615263973900e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.885544883295882546e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.913470151327792579e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.941395419359701224e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.969320687391611258e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.997245955423519903e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.002517122345542994e-01,-1.729959629378417202e-06,-7.056885688458002015e-22,-1.729959629378417414e-06
1.005309649148733858e-01,-3.651792191000590030e-06,-1.489646325397439590e-21,-3.651792191000590453e-06
1.008102175951924862e-01,-5.576353724553962026e-06,-2.274717289600774465e-21,-5.576353724553962873e-06
1.010894702755115726e-01,-7.503644822442910773e-06,-3.060901703110575224e-21,-7.503644822442912467e-06
1.013687229558306591e-01,-9.433666073246179171e-06,-3.848199806021052009e-21,-9.433666073246179171e-06
1.016479756361497594e-01,-1.136641806170978683e-05,-4.636611836862963282e-21,-1.136641806170978852e-05
1.019272283164688458e-01,-1.330190136874010812e-05,-5.426138032600791807e-21,-1.330190136874011151e-05
1.022064809967879462e-01,-1.524011657139779639e-05,-6.216778628630263521e-21,-1.524011657139779978e-05
1.024857336771070326e-01,-1.718106424289027082e-05,-7.008533858775288982e-21,-1.718106424289027421e-05
1.027649863574261330e-01,-1.912474495256581255e-05,-7.801403955285552201e-21,-1.912474495256581594e-05
1.030442390377452194e-01,-2.107115926590604816e-05,-8.595389148833437429e-21,-2.107115926590605155e-05
1.033234917180643198e-01,-2.302030774451986625e-05,-9.390489668511561559e-21,-2.302030774451986964e-05
1.036027443983834062e-01,-2.497219094613621935e-05,-1.018670574182982579e-20,-2.497219094613622274e-05
1.038819970787025065e-01,-2.692680942459778137e-05,-1.098403759471283370e-20,-2.692680942459778476e-05
1.041612497590215930e-01,-2.888416372985363936e-05,-1.178248545149691054e-20,-2.888416372985364613e-05
1.044405024393406795e-01,-3.084425440795328637e-05,-1.258204953492764919e-20,-3.084425440795329315e-05
1.047197551196597798e-01,-3.280708200103939459e-05,-1.338273006615696561e-20,-3.280708200103940136e-05
1.049990077999788662e-01,-3.477264704734085607e-05,-1.418452726474025805e-20,-3.477264704734085607e-05
1.052782604802979666e-01,-3.674095008116679256e-05,-1.498744134863396658e-20,-3.674095008116679933e-05
1.055575131606170530e-01,-3.871199163289881697e-05,-1.579147253419241035e-20,-3.871199163289882375e-05
1.058367658409361534e-01,-4.068577222898534136e-05,-1.659662103616547793e-20,-4.068577222898534814e-05
1.061160185212552398e-01,-4.266229239193360801e-05,-1.740288706769535177e-20,-4.266229239193361478e-05
1.063952712015743401e-01,-4.464155264030407190e-05,-1.821027084031424825e-20,-4.464155264030407867e-05
1.066745238818934266e-01,-4.662355348870273679e-05,-1.901877256394127294e-20,-4.662355348870274356e-05
1.069537765622125269e-01,-4.860829544777511753e-05,-1.982839244687995308e-20,-4.860829544777512431e-05
1.072330292425316134e-01,-5.059577902419855582e-05,-2.063913069581511990e-20,-5.059577902419856260e-05
1.075122819228506998e-01,-5.258600472067641291e-05,-2.145098751581052836e-20,-5.258600472067641968e-05
1.077915346031698002e-01,-5.457897303593082578e-05,-2.226396311030590201e-20,-5.457897303593083933e-05
1.080707872834888866e-01,-5.657468446469532782e-05,-2.307805768111392373e-20,-5.657468446469533460e-05
1.083500399638079870e-01,-5.857313949770946845e-05,-2.389327142841804803e-20,-5.857313949770948200e-05
1.086292926441270734e-01,-6.057433862171036990e-05,-2.470960455076904935e-20,-6.057433862171037668e-05
1.089085453244461738e-01,-6.257828231942743496e-05,-2.552705724508286449e-20,-6.257828231942743496e-05
1.091877980047652602e-01,-6.458497106957416124e-05,-2.634562970663725831e-20,-6.458497106957417479e-05
1.094670506850843605e-01,-6.659440534684255074e-05,-2.716532212906952164e-20,-6.659440534684255074e-05
1.097463033654034470e-01,-6.860658562189532396e-05,-2.798613470437334767e-20,-6.860658562189533751e-05
1.100255560457225473e-01,-7.062151236135994999e-05,-2.880806762289631919e-20,-7.062151236135996355e-05
1.103048087260416338e-01,-7.263918602782079960e-05,-2.963112107333678504e-20,-7.263918602782081315e-05
1.105840614063607202e-01,-7.465960707981349382e-05,-3.045529524274150075e-20,-7.465960707981350738e-05
1.108633140866798206e-01,-7.668277597181712482e-05,-3.128059031650248695e-20,-7.668277597181713838e-05
1.111425667669989070e-01,-7.870869315424780489e-05,-3.210700647835437515e-20,-7.870869315424781844e-05
1.114218194473180074e-01,-8.073735907345207989e-05,-3.293454391037172951e-20,-8.073735907345209344e-05
1.117010721276370938e-01,-8.276877417169931279e-05,-3.376320279296595330e-20,-8.276877417169932634e-05
1.119803248079561941e-01,-8.480293888717597799e-05,-3.459298330488294772e-20,-8.480293888717599154e-05
1.122595774882752806e-01,-8.683985365397759761e-05,-3.542388562319981373e-20,-8.683985365397761116e-05
1.125388301685943809e-01,-8.887951890210281901e-05,-3.625590992332245065e-20,-8.887951890210283256e-05
1.128180828489134674e-01,-9.092193505744608289e-05,-3.708905637898258300e-20,-9.092193505744609644e-05
1.130973355292325677e-01,-9.296710254179091479e-05,-3.792332516223495588e-20,-9.296710254179092834e-05
1.133765882095516542e-01,-9.501502177280272867e-05,-3.875871644345450026e-20,-9.501502177280274223e-05
1.136558408898707406e-01,-9.706569316402293161e-05,-3.959523039133382921e-20,-9.706569316402294516e-05
1.139350935701898410e-01,-9.911911712486092777e-05,-4.043286717288006620e-20,-9.911911712486095487e-05
1.142143462505089274e-01,-1.011752940605876267e-04,-4.127162695341209459e-20,-1.011752940605876403e-04
1.144935989308280277e-01,-1.032342243723290875e-04,-4.211150989655807200e-20,-1.032342243723291010e-04
1.147728516111471142e-01,-1.052959084570587390e-04,-4.295251616425218029e-20,-1.052959084570587525e-04
1.150521042914662145e-01,-1.073603467075911057e-04,-4.379464591673210981e-20,-1.073603467075911328e-04
1.153313569717853010e-01,-1.094275395125750988e-04,-4.463789931253628487e-20,-1.094275395125751123e-04
1.156106096521044013e-01,-1.114974872564862101e-04,-4.548227650850072807e-20,-1.114974872564862372e-04
1.158898623324234878e-01,-1.135701903196206032e-04,-4.632777765975658672e-20,-1.135701903196206303e-04
1.161691150127425742e-01,-1.156456490780877135e-04,-4.717440291972718371e-20,-1.156456490780877270e-04
1.164483676930616746e-01,-1.177238639038036348e-04,-4.802215244012526105e-20,-1.177238639038036483e-04
1.167276203733807610e-01,-1.198048351644837061e-04,-4.887102637095000070e-20,-1.198048351644837332e-04
1.170068730536998614e-01,-1.218885632236362367e-04,-4.972102486048441853e-20,-1.218885632236362503e-04
1.172861257340189478e-01,-1.239750484405548355e-04,-5.057214805529230090e-20,-1.239750484405548626e-04
1.175653784143380481e-01,-1.260642911703127730e-04,-5.142439610021581531e-20,-1.260642911703128001e-04
1.178446310946571346e-01,-1.281562917637543079e-04,-5.227776913837206777e-20,-1.281562917637543350e-04
1.181238837749762349e-01,-1.302510505674891984e-04,-5.313226731115078570e-20,-1.302510505674891984e-04
1.184031364552953214e-01,-1.323485679238852884e-04,-5.398789075821135681e-20,-1.323485679238853156e-04
1.186823891356144217e-01,-1.344488441710616237e-04,-5.484463961747995822e-20,-1.344488441710616508e-04
1.189616418159335082e-01,-1.365518796428809160e-04,-5.570251402514654123e-20,-1.365518796428809431e-04
1.192408944962525946e-01,-1.386576746689438782e-04,-5.656151411566248405e-20,-1.386576746689439053e-04
1.195201471765716950e-01,-1.407662295745811475e-04,-5.742164002173729970e-20,-1.407662295745811746e-04
1.197993998568907814e-01,-1.428775446808469693e-04,-5.828289187433605403e-20,-1.428775446808469693e-04
1.200786525372098817e-01,-1.449916203045120689e-04,-5.914526980267653701e-20,-1.449916203045120960e-04
1.203579052175289682e-01,-1.471084567580559536e-04,-6.000877393422597665e-20,-1.471084567580559807e-04
1.206371578978480685e-01,-1.492280543496619255e-04,-6.087340439469912508e-20,-1.492280543496619526e-04
1.209164105781671550e-01,-1.513504133832077841e-04,-6.173916130805443073e-20,-1.513504133832078112e-04
1.211956632584862553e-01,-1.534755341582605956e-04,-6.260604479649185970e-20,-1.534755341582606228e-04
1.214749159388053418e-01,-1.556034169700688590e-04,-6.347405498044979013e-20,-1.556034169700688590e-04
1.217541686191244421e-01,-1.577340621095559741e-04,-6.434319197860226778e-20,-1.577340621095560012e-04
1.220334212994435286e-01,-1.598674698633125975e-04,-6.521345590785591251e-20,-1.598674698633126246e-04
1.223126739797626150e-01,-1.620036405135910596e-04,-6.608484688334767936e-20,-1.620036405135910867e-04
1.225919266600817154e-01,-1.641425743382960941e-04,-6.695736501844098265e-20,-1.641425743382961212e-04
1.228711793404008018e-01,-1.662842716109812062e-04,-6.783101042472433575e-20,-1.662842716109812333e-04
1.231504320207199021e-01,-1.684287326008377219e-04,-6.870578321200680113e-20,-1.684287326008377490e-04
1.234296847010389886e-01,-1.705759575726908039e-04,-6.958168348831636529e-20,-1.705759575726908310e-04
1.237089373813580889e-01,-1.727259467869916452e-04,-7.045871135989683325e-20,-1.727259467869916723e-04
1.239881900616771754e-01,-1.748787004998098255e-04,-7.133686693120457851e-20,-1.748787004998098526e-04
1.242674427419962757e-01,-1.770342189628268869e-04,-7.221615030490605138e-20,-1.770342189628269140e-04
1.245466954223153622e-01,-1.791925024233295856e-04,-7.309656158187496236e-20,-1.791925024233296127e-04
